Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Output type,Title,Place,Publisher,Volume title,Volume,Issue,First page,Article number,ISBN,ISSN,Patent number,Month,Year,URL,Number of additional authors,Non-English,Interdisciplinary,Forensic science,Criminology,Propose double weighting,Is reserve output,Research group,Open access status,Citations applicable,Citation count,Cross-referral requested,Supplementary information,Delayed by COVID19,clickable DOI,Pdf number,File,T1 - Communication and Interaction,T2 - Philosophy of Education,T3 - Methodological Depth,T4 - Citizenship and Culture,T5 - Developmental Psychology,T6 - Health and Medicine,T7 - Mathematics,T8 - Gender,T9 - Regional issues and international development,T10 - Psychiatry and Psychopathology,T11 - Non-English Components,T12 - Language and Linguistics,T13 - Technology Enhanced Learning,T14 - Critical and Social Theory,"T15 - History, Religion and Race",T16 - Early Childhood and Families,T17 - Leadership and Management,T18 - New Materialism,T19 - Clinical Psychology and Developmental Disorders,T20 - Claims of Significance,T21 - Sports and Health,T22 - Analysing large-scale data,T23 - Schooling Systems,T24 - Affective Factors,T25 - Children's Social Care,T26 - Education Policy,T27 - Higher Education,T28 - Training and Employment,T29 - Special Educational Needs and Disabilities,T30 - Teacher Education and Professional Development,T31 - Science Education,T32 - Interviews and Focus Groups,T33 - Systematic Reviews and Meta-Analyses,T34 - Cognitive Processing,T35 - Reading,,,
10000975,Buckinghamshire New University,C,23,Education,,,,D,Results of cross-faculty ‘capstone’ assessments involving nursing and performing arts students,,,Nursing Management,25,4,22-29,,,1354-5760,,September,2018,https://journals.rcni.com/nursing-management/evidence-and-practice/results-of-crossfaculty-capstone-assessments-involving-nursing-and-performing-arts-students-nm.2018.e1777/abs,6,,,,,,,,Compliant,,,,,,https://doi.org/10.7748/nm.2018.e1777,14506,14506,0.0000295883,0.0086925723,0.0952313662,0.0000136992,0.0000146786,0.2273886002,0.0000145449,0.0007098050,0.0000242447,0.0000222649,0.0000075015,0.0000140259,0.0289635726,0.0000819426,0.0000215803,0.0000386679,0.0265570997,0.0975372251,0.0000093599,0.0000242013,0.0000135848,0.0000429316,0.0000607345,0.0000230432,0.0027873099,0.0000629810,0.1399144706,0.0000271495,0.0000126763,0.1836913103,0.0000165532,0.1878999891,0.0000174322,0.0000183247,0.0000149679,,,
10007801,University of Plymouth,C,23,Education,,,,D,Using hermeneutic phenomenology and the ethnographic principle of cultural interpretation with Malaysian nurses,,,Nurse Researcher,26,1,,e1557,,1351-5578,,,2018,,0,,,,,,,,Compliant,,,,,,https://doi.org/10.7748/nr.2018.e1557,14507,14507,0.0228578611,0.0411882600,0.1610468885,0.0000226747,0.0000242959,0.0410796245,0.0000240745,0.0051664140,0.0918458997,0.0000368526,0.0000124164,0.0114276590,0.0034627493,0.1347080637,0.0017463859,0.0000640026,0.0000498130,0.0382741892,0.0000154924,0.0000400576,0.0000224853,0.0029221706,0.0001005269,0.0000381407,0.0000517369,0.0001042452,0.0354279438,0.0000449374,0.0000209816,0.0080978437,0.0000273986,0.3999639556,0.0000288535,0.0000303307,0.0000247747,,,
10007801,University of Plymouth,C,23,Education,,,,D,Standardised testing in compulsory schooling in England and Denmark: A comparative study and analysis,,,Bildung und Erziehung,68,3,329,,,0006-2456,,,2015,,4,,,,,,,,Out of scope for open access requirements,,,,,,https://doi.org/10.7788/bue-2015-0306,14508,14508,0.0000166843,0.0039302875,0.1380088163,0.0000077247,0.0000082770,0.0000080495,0.0000082016,0.0000117242,0.0000136712,0.0002068162,0.3580280347,0.0000079090,0.0089501351,0.0437550265,0.0000121688,0.0000218042,0.0000169701,0.0000236101,0.0000052779,0.0000136467,0.0002019216,0.0000242084,0.2018718669,0.0000129937,0.0000176256,0.0754089465,0.0000252676,0.0000153091,0.0000071479,0.0717215525,0.0000093341,0.0371850847,0.0000098297,0.0000103330,0.0604237431,,,
10005343,Queen's University of Belfast,C,23,Education,,,,D,"""Muslim-American identity acquisition"": Religious identity in an Arabic language classroom",,,Heritage Language Journal,12,3,221,,,1550-7076,,,2015,,0,,,,,,,,Out of scope for open access requirements,,,,,,https://doi.org/10.46538/hlj.12.3.1,14512,14512,0.1182645238,0.0206541488,0.0362392153,0.0502720531,0.0000077039,0.0000074920,0.0000076337,0.0085089288,0.0110420649,0.0000116854,0.0000039371,0.3562008167,0.0000131325,0.1557194353,0.0533499400,0.0052637512,0.0072481494,0.0002027839,0.0000049124,0.0000127017,0.0000071297,0.0000225320,0.0166662908,0.0007353293,0.0003780227,0.0027451875,0.0094255786,0.0000142490,0.0000066529,0.0361981523,0.0000086877,0.0879486392,0.0000091490,0.0000096174,0.0227897721,,,
10007773,The Open University,C,23,Education,,,,D,#any use? What do we know about how teachers and doctors learn through social media use?,,,"Qwerty - Open and Interdisciplinary Journal of Technology, Culture and Education",12,2,64,,,1169-2111,,December,2017,,1,,,,,,,,Compliant,,,,,,,14513,14513,0.0083634704,0.0000537582,0.1602493639,0.0000092161,0.0000098750,0.1189054049,0.0002415507,0.0000139877,0.0122998924,0.0027961670,0.0468217170,0.0000094359,0.3101193331,0.0814048855,0.0085898488,0.0000260137,0.0282956611,0.0000281683,0.0000062968,0.0162398800,0.0020950304,0.0000288821,0.0000408590,0.0000155022,0.0051198737,0.0139483119,0.0468468161,0.0000182647,0.0139144696,0.1212600914,0.0011699646,0.0010238829,0.0000117275,0.0000123279,0.0000100696,,,
10007805,University of Strathclyde,C,23,Education,,,,D,(Self-)transformation as translation : the birth of the individual from German Bildung and Japanese kata,,,Tetsugaku: International Journal of the philosophical Association of Japan,2,,248,,,2432-8995,,April,2018,,0,,,,,,,,Compliant,,,,,,,14514,14514,0.0162178067,0.6151354960,0.0216163901,0.0000149677,0.0000160378,0.0000155968,0.0101788667,0.0000227171,0.0237400979,0.0000243266,0.0444241608,0.0455605088,0.0011565585,0.0053592209,0.0109393665,0.0011714678,0.0000328818,0.1284003572,0.0000102266,0.0000264423,0.0000148426,0.0030581587,0.0000663583,0.0000251769,0.0000341518,0.0000688128,0.0004253657,0.0007824764,0.0000138500,0.0697109348,0.0000180860,0.0016628698,0.0000190464,0.0000200215,0.0000163539,,,
10007786,University of Bristol,C,23,Education,,,,D,‘It was more a fear of the school thinking that I’d be a troublemaker’ – Inappropriate use of internal exclusion through labelling by association with siblings,,,Journal for Critical Education Policy Studies,18,3,154,,,2051-0969,,December,2020,,0,,,,,,,,Compliant,,,,,,,14516,14516,0.0006636739,0.0527414293,0.0037482647,0.0000085521,0.0000091635,0.0000089116,0.0000090801,0.1509903843,0.0000151354,0.0010892371,0.0000046830,0.0000087561,0.0000156207,0.0779055999,0.0000134721,0.0122829886,0.0006639903,0.0122849879,0.0350618502,0.0000151083,0.0000084806,0.0015322739,0.2383327358,0.0000143853,0.0993807111,0.0824101806,0.0079854724,0.0000169488,0.0243105441,0.0000432733,0.0000103338,0.1983821049,0.0000108825,0.0000114397,0.0000093441,,,
10007713,York St John University,C,23,Education,,,,D,"‘So, you want us to do the marking?!’ – peer review and feedback to promote assessment as learning",,,Journal of Pedagogic Development,5,1,19,,,2047-3257,,March,2015,http://ray.yorksj.ac.uk/id/eprint/748/,1,,,,,,,,Out of scope for open access requirements,,,,,,,14518,14518,0.0892522689,0.0004906796,0.2730026126,0.0000158381,0.0000169704,0.0000165038,0.0000168158,0.0000240382,0.0000280300,0.0000257412,0.0000086728,0.0000162158,0.0000289289,0.0000947365,0.0012198344,0.0000447052,0.0052126278,0.0000484078,0.0000108213,0.0000279799,0.0000157058,0.0215575600,0.0000702171,0.0784907392,0.0000361378,0.0000728143,0.1780896332,0.0060058121,0.0000146554,0.1836940959,0.0099765106,0.1320020046,0.0000201539,0.0000211857,0.0203303455,,,
10005343,Queen's University of Belfast,C,23,Education,,,,D,“It’s Just Such a Strange Tension”: Discourses of Authenticity in the Creative Arts in Higher Education,,,International Journal of Education Through Art,21,5,1,,,1743-5234,,February,2020,,0,,,,,,,,Compliant,,,,,,,14522,14522,0.0251092891,0.0970400230,0.1803672764,0.0016951864,0.0000089839,0.0000087368,0.0000089020,0.0012778269,0.0002256889,0.0000136269,0.0000045912,0.0000085844,0.0000153144,0.0943002147,0.0000132079,0.0000236661,0.0227902466,0.2129843814,0.0000057286,0.0000148121,0.0000083144,0.0000262757,0.0105796843,0.0105566159,0.0021276332,0.0000385466,0.1124106100,0.0000166164,0.0000077583,0.0654060031,0.0000101312,0.1609668255,0.0000106691,0.0000112153,0.0019068132,,,
10007151,University of Lincoln,C,23,Education,,,,D,“Measuring” the erosion of academic freedom as an international human right: a report on the legal protection of academic freedom in Europe,,,Vanderbilt Journal Of Transnational Law,49,3,597,,,0090-2594,,August,2016,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3531682,2,,,,,,,,Not compliant,,,,,,,14523,14523,0.0143930145,0.4365717280,0.0297117135,0.0000163124,0.0000174786,0.0000169980,0.2186658301,0.0082292050,0.0000288694,0.0000265121,0.0143667146,0.0000167014,0.0000297952,0.0000975735,0.0197163694,0.0012767110,0.0201367308,0.1481401246,0.0000111453,0.0000288178,0.0000161761,0.0107169019,0.0111483232,0.0000274387,0.0012678870,0.0017158842,0.0008738024,0.0020834400,0.0000150943,0.0009029847,0.0000197108,0.0580127213,0.0000207575,0.0000218202,0.0016587125,,,
10007788,University of Cambridge,C,23,Education,,,,D,A call for enhancing saturation at the qualitative data analysis stage via the use of multiple qualitative data analysis approaches,,,The Qualitative Report,24,4,795,,,1052-0147,,April,2019,,1,,,,,,,,Compliant,,,,,,,14524,14524,0.0625968513,0.0389492583,0.5477844249,0.0005866036,0.0034911640,0.0000060168,0.0000061306,0.0002991784,0.0000102190,0.0000093845,0.0000031618,0.0001511192,0.0030599016,0.0242841705,0.0000090960,0.0000162983,0.0023360029,0.0024861736,0.0000039451,0.0000102007,0.0000057259,0.0000180954,0.0029297468,0.0000097126,0.0000131748,0.0000265461,0.0110546479,0.0000114433,0.0000053430,0.0329912917,0.0000069771,0.2612887337,0.0000073476,0.0055256041,0.0000063089,,,
10007850,The University of Bath,C,23,Education,,,,D,A comparison of school effectiveness factors for socially advantaged and disadvantaged students in ten European countries in TIMSS-2011,,,šolsko polje,XXV,3-4,61,,,1581-6036,,December,2014,,2,,,,,,,,Out of scope for open access requirements,,,,,,,14525,14525,0.0000147654,0.0005556328,0.0647150721,0.0000068363,0.0000073251,0.0001790424,0.0804652167,0.0000103758,0.0304417113,0.0000111108,0.0101469476,0.0000069993,0.0001844055,0.0000408917,0.0000107692,0.0203057047,0.0424789408,0.0000208946,0.0000046709,0.0000120772,0.0111814956,0.4017954600,0.2376219718,0.0282061684,0.0000155984,0.0000314293,0.0405951781,0.0000135484,0.0000063258,0.0115531453,0.0000082605,0.0002437378,0.0006963740,0.0000091445,0.0184027719,,,
10007804,University of Stirling,C,23,Education,,,,D,A Critical Analysis of the Discourse Surrounding the 2013 draft English History Curriculum and a comparison with Current High School Practice,,,"International Journal of Historical Learning, Teaching and Research",12,1,179,,,1472-9466,,February,2014,http://www.history.org.uk/resources/primary_resource_7132_150.html,0,,,,,,,,Out of scope for open access requirements,,,,,,https://doi.org/10.18546/HERJ.12.1.13,14526,14526,0.0448963606,0.1776993335,0.1003157798,0.0176807781,0.0000099072,0.0000096347,0.0000098169,0.0002465534,0.0207106576,0.0000150274,0.0000050631,0.0000094666,0.0000168884,0.0637658292,0.2913623226,0.0053740620,0.0000203123,0.0000282599,0.0000063173,0.0000163344,0.0000091688,0.0000289761,0.0670067973,0.0000155527,0.0000210968,0.0635205112,0.0011928447,0.0009484048,0.0000085557,0.1221198676,0.0000111724,0.0203263890,0.0000117656,0.0018725293,0.0007076629,,,
10007851,University of Derby,C,23,Education,,,,D,A few thoughts on the aesthetics of mathematics in research and teaching,,,Palestine Journal of Mathematics,7,1,1,,,2219-5688,,,2018,https://pjm.ppu.edu/sites/default/files/papers/PJM_October_2017_1.pdf,0,,Yes,,,,,,Compliant,,,,,,,14527,14527,0.0115214581,0.4427250632,0.0387366051,0.0000163124,0.0000174786,0.0000169980,0.2198964972,0.0033065368,0.0000288694,0.0000265121,0.0168280487,0.0000167014,0.0000297952,0.0000975735,0.0193061471,0.0012767110,0.0164447297,0.1600365726,0.0000111453,0.0000288178,0.0000161761,0.0078453455,0.0025336539,0.0028989952,0.0016781094,0.0000749948,0.0008738024,0.0000323283,0.0000150943,0.0000825400,0.0004299331,0.0477571626,0.0000207575,0.0000218202,0.0053507136,,,
10007159,University of Sunderland,C,23,Education,,,,D,A phenomenological evaluation of a hybrid model of problem based learning for multidisciplinary healthcare,,,International Journal of Learning Development in Higher Education,7,,1,,,1759-667X,,June,2014,http://sure.sunderland.ac.uk/id/eprint/4964/,1,,,,,,,,Out of scope for open access requirements,,,,,,,14533,14533,0.0000248247,0.0263698838,0.1822203883,0.0000114937,0.0000123154,0.0806547511,0.0000122032,0.0000174445,0.0000203414,0.0000186804,0.0000062938,0.0000117678,0.0011771625,0.0561429373,0.0000181059,0.0000324425,0.0040718407,0.0000351295,0.0000078530,0.0000203050,0.0000113977,0.0000360197,0.0000509565,0.0081125150,0.0000262251,0.0000528413,0.0743214416,0.0000227785,0.0000106354,0.3284100988,0.0000138882,0.2380024794,0.0000146257,0.0000153745,0.0000125581,,,
10007783,University of Aberdeen,C,23,Education,,,,D,A systematic quantitative literature review of pre-service teachers’ sense of belonging during school-based experience,,,International Journal of Home Economics,13,2,59,,,1999-561X,,February,2021,https://www.ifhe.org/ijhe/ijhe-issues/,2,,,,,,,,Compliant,,,,,Yes,,14538,14538,0.0000148317,0.0000400557,0.0924634488,0.0000068670,0.0000073580,0.0000071556,0.0000072909,0.0000104223,0.0076105405,0.0022561388,0.0000037603,0.0000070308,0.0000125428,0.0596193399,0.0000108175,0.0000193830,0.0065773294,0.0005390603,0.0000046918,0.0000121314,0.0036333127,0.0022664984,0.0340504969,0.0013930758,0.0000156684,0.0000315704,0.0003678431,0.0053670185,0.0008698073,0.5158616347,0.0000082976,0.2589353839,0.0079525068,0.0000091856,0.0000075030,,,
10007811,Bishop Grosseteste University,C,23,Education,,,,D,Accredited qualifications for capacity development in disaster risk reduction and climate change adaptation,,,Australasian Journal of Disaster and Trauma Studies,20,1,15,,,1174-4707,,,2016,,20,,,,,,,,Deposit exception,,,,,,,14548,14548,0.0000128616,0.0000347351,0.1113299561,0.0000059548,0.0000063806,0.0265123280,0.0000063225,0.0000090379,0.4582519840,0.0000096783,0.0018002861,0.0000060969,0.0113920368,0.0001853714,0.0004586370,0.0000168084,0.1502144445,0.0001679526,0.0000040686,0.0000105200,0.0000059051,0.0000186617,0.0006254089,0.0000100165,0.0347560758,0.0804442580,0.0545292450,0.0226243695,0.0000055102,0.0031749256,0.0190257129,0.0017098321,0.0226201456,0.0000079655,0.0000065063,,,
10007790,University of Edinburgh,C,23,Education,,,,D,Activism and the academy : Assembling knowledge for social justice,,,Ephemera: theory & politics in organisation,17,3,509,,,2052-1499,,August,2017,,1,,,,,,,,Compliant,,,,,,,14550,14550,0.0000180179,0.2677389613,0.0009290103,0.0000083422,0.0000089386,0.0000086928,0.0000088572,0.0088237841,0.0079867321,0.0000135583,0.0000045681,0.0000085411,0.0207843124,0.3287886934,0.0000131414,0.0000235470,0.0067315629,0.2572263661,0.0000056998,0.0000147375,0.0037844680,0.0000261434,0.0000369845,0.0000140322,0.0012777662,0.0258423549,0.0195376305,0.0193170874,0.0000077193,0.0000422111,0.0000100801,0.0219056575,0.0000106154,0.0037873543,0.0052538307,,,
10007773,The Open University,C,23,Education,,,,D,Adapting the Curriculum: How K-12 Teachers Perceive the Role of Open Educational Resources,,,Journal of Online Learning Research,2,1,23,,,2374-1473,,March,2016,,4,,,,,,,,Out of scope for open access requirements,,,,,,,14551,14551,0.0003529383,0.0075509255,0.1002463921,0.0000129245,0.0000138485,0.0000134677,0.0175649811,0.0000196160,0.0156239924,0.0000210058,0.0019572171,0.0000132327,0.4089029314,0.0000773084,0.0000203598,0.0000364811,0.0003534164,0.0000395026,0.0000088306,0.0000228326,0.0000128165,0.0907220072,0.0793629875,0.0227733717,0.0000294898,0.0000594191,0.0338447001,0.0003506374,0.0032621925,0.1326749079,0.0019657569,0.0807415595,0.0013165396,0.0000172883,0.0000141214,,,
10007804,University of Stirling,C,23,Education,,,,D,"Alterities of global citizenship: education, human rights, and everyday bordering",,,"Justice, Power and Resistance",2,2,357,,,2398-2764,,August,2018,http://www.egpress.org/content/vol-2-no-2-2018-justice-power-and-resistance,1,,,,,,,,Exception within 3 months of publication,,,,,,,14555,14555,0.0001816865,0.1625029799,0.0042545728,0.3092072585,0.0000071290,0.0000069329,0.0000070640,0.0043603230,0.0942108770,0.0000108134,0.0000036433,0.0000068120,0.0000121525,0.1837531436,0.0107187270,0.0000187798,0.0000146163,0.0584137396,0.0005064949,0.0000117538,0.0000065977,0.0031998611,0.0000294969,0.0000111914,0.0269531123,0.0927238430,0.0329830828,0.0144023913,0.0003407892,0.0000336654,0.0000080394,0.0010737945,0.0000084663,0.0000088997,0.0000072695,,,
10007773,The Open University,C,23,Education,,,,D,Analysing Qualitative Data Using Facial Expressions in an Educational Scenario,,,International Journal of Quantitative and Qualitative Research Methods,5,3,37,,,2056-3639,,July,2017,,0,,,,,,,,Compliant,,,,,,,14559,14559,0.0686130452,0.0032636698,0.2617554659,0.0000140576,0.0000150626,0.0000146485,0.0102669760,0.0000213358,0.0010854359,0.0198199105,0.0035428876,0.0021355068,0.0961828404,0.0000840863,0.0021432587,0.0000396795,0.0000308824,0.0254963327,0.2464123367,0.0000248344,0.0000139401,0.0148918520,0.0000623234,0.0102756965,0.0000320752,0.0039533374,0.0046417291,0.0014419356,0.0000130079,0.0089091054,0.0000169863,0.1730184658,0.0000178882,0.0417340442,0.0000153595,,,
10007148,The University of Huddersfield,C,23,Education,,,,D,Battle of the Blockbusters : Joss Whedon as public pedagogue.,,,Slayage: The Journal of Whedon Studies,14.1,(43),,4,,1546-9212,,February,2016,,0,,,,,,,,Out of scope for open access requirements,,,,,,,14568,14568,0.0162836774,0.3402930155,0.0075671577,0.0081411401,0.0002291595,0.0000091074,0.0000092796,0.0039695679,0.0000154681,0.0000142050,0.0000047860,0.0000089485,0.0000159641,0.0528029822,0.0457310441,0.0000246701,0.0105693412,0.3640065637,0.0000059716,0.0002352350,0.0000086670,0.0000273903,0.0000387485,0.0041907988,0.0257359099,0.0272947116,0.0000285887,0.0138643808,0.0000080874,0.0396072516,0.0046262474,0.0332808031,0.0006705055,0.0000116911,0.0006689333,,,
10007773,The Open University,C,23,Education,,,,D,Becoming a Home-Educator in a Networked World: Towards the Democratisation of Education Alternatives?,,,Other Education,8,1,27,,,2049-2162,,June,2019,,0,,,,,,,,Compliant,,,,,,,14569,14569,0.0000158236,0.0479451398,0.0291888360,0.0000073262,0.0000078500,0.0000076342,0.0000077785,0.0000111194,0.0014868861,0.0000119072,0.0000040118,0.0000075010,0.1192166747,0.1282748764,0.2104136440,0.0770330078,0.0272836177,0.0022332723,0.0066376463,0.0000129427,0.0005599851,0.0261850424,0.0195619226,0.0000123234,0.0051754369,0.0155098435,0.0048142046,0.0000145194,0.0000067792,0.0050115511,0.0000088526,0.2661195553,0.0066419634,0.0005625200,0.0000080047,,,
10007798,The University of Manchester,C,23,Education,,,,D,Being a Girl Mathematician :  Diversity of Positive Mathematical Identities in a Secondary Classroom,,,Journal of Research in Mathematics Education,48,4,434,,,2014-3621,,July,2017,,3,,,,,,,A - SEED,Exception within 3 months of publication,,,,,,https://doi.org/10.5951/jresematheduc.48.4.0434,14570,14570,0.0222258772,0.0000328184,0.0345838437,0.0015620019,0.0000060285,0.0000058628,0.2497335228,0.2017714204,0.0000099573,0.0274579513,0.0482507264,0.0000057604,0.0000102766,0.1075650631,0.0019897048,0.0012892792,0.0000123600,0.0001586849,0.0000038441,0.0000099395,0.0000055793,0.0121856599,0.0078068220,0.0652357529,0.0004373035,0.0000258663,0.0140257844,0.0036898564,0.0000052061,0.0362495749,0.0000067984,0.1634785513,0.0000071594,0.0000075259,0.0001476360,,,
10007804,University of Stirling,C,23,Education,,,,D,Big data and learning analytics: Singular or plural?,,,First Monday,22,4,1,,,1396-0466,,April,2017,http://firstmonday.org/ojs/index.php/fm/article/view/6872/6089#author,4,,,,,,,,Compliant,,,,,,,14575,14575,0.0091925296,0.1076046717,0.2021298942,0.0000091189,0.0367011075,0.0080357321,0.0016149278,0.0000138401,0.0000161385,0.0002441415,0.0000049934,0.0000093364,0.3696818730,0.0002838660,0.0000143649,0.0007137019,0.0000200328,0.0034676839,0.0000062304,0.0000161096,0.0332605666,0.0461220691,0.0000404280,0.0000153387,0.0183664749,0.0965860029,0.0252551218,0.0000180720,0.0004670797,0.0007341037,0.0151461950,0.0062874619,0.0094137588,0.0084970694,0.0000099634,,,
